yearid,fipscode,raceid,ageid,genderid,educationid,indicatorid,miscid,datasourceid,estimateid,SuppressID,datasetid,GeoLevel,Estimate,SeEstimate,LowerLimit,UpperLimit
2010,-1,3,100,0,0,48,23,33,6,0,33,National,9,2.2,5.5,14.2
2010,-1,3,100,0,0,48,24,33,6,0,33,National,28,5.6,18.4,40.1
2010,-1,7,99,0,0,48,21,33,6,0,33,National,13.1,1.5,10.4,16.3
2010,-1,7,99,0,0,48,22,33,6,0,33,National,7.5,1.3,5.3,10.5
2010,-1,7,99,0,0,48,23,33,6,0,33,National,9.2,1.4,6.8,12.4
2010,-1,7,99,0,0,48,24,33,6,0,33,National,21.1,1.9,17.7,25.1
2010,-1,7,100,0,0,48,21,33,6,0,33,National,12.5,1.5,9.8,15.8
2010,-1,7,100,0,0,48,22,33,6,0,33,National,7.3,1.3,5.2,10.3
2010,-1,7,100,0,0,48,23,33,6,0,33,National,8.5,1.3,6.2,11.5
2010,-1,7,100,0,0,48,24,33,6,0,33,National,20.3,1.9,16.9,24.3
2011,-1,0,7,0,0,48,21,33,6,0,33,National,31.5,1.7,28.2,34.9
2011,-1,0,7,0,0,48,22,33,6,0,33,National,12.8,1.2,10.5,15.4
2011,-1,0,7,0,0,48,23,33,6,0,33,National,22.1,1.8,18.8,25.7
2011,-1,0,7,0,0,48,24,33,6,0,33,National,46.6,2,42.8,50.6
2011,-1,0,8,0,0,48,21,33,6,0,33,National,38.8,2.5,34.1,43.8
2011,-1,0,8,0,0,48,22,33,6,0,33,National,15.5,1.8,12.2,19.5
2011,-1,0,8,0,0,48,23,33,6,0,33,National,29,2.4,24.5,33.9
2011,-1,0,8,0,0,48,24,33,6,0,33,National,55.6,2.4,50.8,60.3
2011,-1,0,23,0,0,48,21,33,6,0,33,National,18.4,1.1,16.3,20.7
2011,-1,0,23,0,0,48,22,33,6,0,33,National,7.3,0.8,5.9,9.1
2011,-1,0,23,0,0,48,23,33,6,0,33,National,14.4,1.1,12.3,16.7
2011,-1,0,23,0,0,48,24,33,6,0,33,National,28.7,1.3,26.2,31.4
2011,-1,0,99,0,0,48,21,33,6,0,33,National,25.1,1,23.3,27
2011,-1,0,99,0,0,48,21,33,104,0,33,National,4.9,0.2,4.5,5.3
2011,-1,0,99,0,0,48,22,33,6,0,33,National,10.1,0.7,8.8,11.4
2011,-1,0,99,0,0,48,22,33,104,0,33,National,2,0.1,1.7,2.2
2011,-1,0,99,0,0,48,23,33,6,0,33,National,18.7,0.9,17.1,20.5
2011,-1,0,99,0,0,48,23,33,104,0,33,National,3.7,0.2,3.3,4
2011,-1,0,99,0,0,48,24,33,6,0,33,National,37.7,1.1,35.5,39.9
2011,-1,0,99,0,0,48,24,33,104,0,33,National,7.4,0.3,6.8,7.9
2011,-1,0,99,0,1,48,21,33,6,0,33,National,30.4,2,26.7,34.4
2011,-1,0,99,0,1,48,22,33,6,0,33,National,13.4,1.4,10.8,16.5
2011,-1,0,99,0,1,48,23,33,6,0,33,National,19.8,1.6,16.8,23.2
2011,-1,0,99,0,1,48,24,33,6,0,33,National,44,2.1,39.9,48.2
2011,-1,0,99,0,2,48,21,33,6,0,33,National,23.5,1.6,20.4,26.9
2011,-1,0,99,0,2,48,22,33,6,0,33,National,10,1.3,7.7,12.9
2011,-1,0,99,0,2,48,23,33,6,0,33,National,18.7,1.7,15.7,22.2
2011,-1,0,99,0,2,48,24,33,6,0,33,National,35.8,2.1,31.8,40
2011,-1,0,99,0,3,48,21,33,6,0,33,National,23.6,1.5,20.8,26.6
2011,-1,0,99,0,3,48,22,33,6,0,33,National,8.2,0.9,6.7,10
2011,-1,0,99,0,3,48,23,33,6,0,33,National,18.2,1.4,15.6,21
2011,-1,0,99,0,3,48,24,33,6,0,33,National,35.6,1.8,32.2,39.2
2011,-1,0,99,1,0,48,21,33,6,0,33,National,30,1.5,27.2,33
2011,-1,0,99,1,0,48,22,33,6,0,33,National,8.9,0.9,7.3,10.8
2011,-1,0,99,1,0,48,23,33,6,0,33,National,19,1.2,16.7,21.4
2011,-1,0,99,1,0,48,24,33,6,0,33,National,40.5,1.6,37.3,43.8
2011,-1,0,99,2,0,48,21,33,6,0,33,National,20.1,1.2,17.8,22.5
2011,-1,0,99,2,0,48,22,33,6,0,33,National,11.3,1,9.6,13.3
2011,-1,0,99,2,0,48,23,33,6,0,33,National,18.5,1.2,16.3,20.9
2011,-1,0,99,2,0,48,24,33,6,0,33,National,34.8,1.5,31.9,37.7
2011,-1,0,100,0,0,48,21,33,6,0,33,National,22.5,0.9,20.7,24.4
2011,-1,0,100,0,0,48,21,33,104,0,33,National,4.9,0.2,4.5,5.3
2011,-1,0,100,0,0,48,22,33,6,0,33,National,9,0.7,7.8,10.4
2011,-1,0,100,0,0,48,22,33,104,0,33,National,2,0.1,1.7,2.2
2011,-1,0,100,0,0,48,23,33,6,0,33,National,17.1,0.9,15.4,18.9
2011,-1,0,100,0,0,48,23,33,104,0,33,National,3.7,0.2,3.3,4
2011,-1,0,100,0,0,48,24,33,6,0,33,National,34.2,1.1,32,36.5
2011,-1,0,100,0,0,48,24,33,104,0,33,National,7.4,0.3,6.8,7.9
2011,-1,0,100,0,1,48,21,33,6,0,33,National,26.8,2,23.1,30.9
2011,-1,0,100,0,1,48,22,33,6,0,33,National,11.2,1.3,8.9,13.9
2011,-1,0,100,0,1,48,23,33,6,0,33,National,17,1.7,14,20.5
2011,-1,0,100,0,1,48,24,33,6,0,33,National,38.2,2.2,33.9,42.7
2011,-1,0,100,0,2,48,21,33,6,0,33,National,20.8,1.7,17.6,24.4
2011,-1,0,100,0,2,48,22,33,6,0,33,National,8.9,1.3,6.6,11.9
2011,-1,0,100,0,2,48,23,33,6,0,33,National,17.3,1.8,14,21.1
2011,-1,0,100,0,2,48,24,33,6,0,33,National,32.6,2.2,28.5,37.1
2011,-1,0,100,0,3,48,21,33,6,0,33,National,22.1,1.4,19.5,24.9
2011,-1,0,100,0,3,48,22,33,6,0,33,National,7.7,0.9,6.1,9.7
2011,-1,0,100,0,3,48,23,33,6,0,33,National,17.3,1.3,14.8,20.1
2011,-1,0,100,0,3,48,24,33,6,0,33,National,33.6,1.7,30.3,37
2011,-1,0,100,1,0,48,21,33,6,0,33,National,27.4,1.4,24.7,30.3
2011,-1,0,100,1,0,48,22,33,6,0,33,National,8.1,0.9,6.5,10.1
2011,-1,0,100,1,0,48,23,33,6,0,33,National,17.5,1.2,15.3,20.1
2011,-1,0,100,1,0,48,24,33,6,0,33,National,37.2,1.6,34.1,40.3
2011,-1,0,100,2,0,48,21,33,6,0,33,National,17.5,1.2,15.2,20
2011,-1,0,100,2,0,48,22,33,6,0,33,National,9.9,0.9,8.2,11.9
2011,-1,0,100,2,0,48,23,33,6,0,33,National,16.6,1.2,14.4,19.2
2011,-1,0,100,2,0,48,24,33,6,0,33,National,31.2,1.5,28.4,34.2
2011,-1,1,99,0,0,48,21,33,6,0,33,National,26.1,1.1,23.9,28.4
2011,-1,1,99,0,0,48,22,33,6,0,33,National,8.9,0.7,7.5,10.4
2011,-1,1,99,0,0,48,23,33,6,0,33,National,19.7,1,17.7,21.8
2011,-1,1,99,0,0,48,24,33,6,0,33,National,38.4,1.4,35.8,41.1
2011,-1,1,100,0,0,48,21,33,6,0,33,National,23.3,1.1,21.1,25.6
2011,-1,1,100,0,0,48,22,33,6,0,33,National,7.9,0.8,6.5,9.5
2011,-1,1,100,0,0,48,23,33,6,0,33,National,17.9,1.1,15.8,20.1
2011,-1,1,100,0,0,48,24,33,6,0,33,National,34.5,1.4,31.8,37.2
2011,-1,2,99,0,0,48,21,33,6,0,33,National,22.2,2,18.5,26.3
2011,-1,2,99,0,0,48,22,33,6,0,33,National,14.9,1.9,11.5,19.1
2011,-1,2,99,0,0,48,23,33,6,0,33,National,15.4,1.5,12.6,18.5
2011,-1,2,99,0,0,48,24,33,6,0,33,National,35.8,2.3,31.4,40.5
2011,-1,2,100,0,0,48,21,33,6,0,33,National,20.9,1.9,17.5,24.8
2011,-1,2,100,0,0,48,22,33,6,0,33,National,14.3,1.9,10.8,18.5
2011,-1,2,100,0,0,48,23,33,6,0,33,National,14.7,1.5,11.9,17.9
2011,-1,2,100,0,0,48,24,33,6,0,33,National,34.4,2.3,30.1,39
2011,-1,3,99,0,0,48,21,33,6,0,33,National,17,3.3,11.4,24.6
2011,-1,3,99,0,0,48,22,33,6,0,33,National,10.4,2.8,6.1,17.2
2011,-1,3,99,0,0,48,23,33,6,0,33,National,14.5,2.9,9.6,21.3
2011,-1,3,99,0,0,48,24,33,6,0,33,National,26.9,4,19.8,35.3
2011,-1,3,100,0,0,48,21,33,6,0,33,National,12.7,2.4,8.8,18.2
2011,-1,3,100,0,0,48,22,33,6,0,33,National,7.4,1.8,4.5,11.8
2011,-1,3,100,0,0,48,23,33,6,0,33,National,11.4,2.7,7.2,17.8
2011,-1,3,100,0,0,48,24,33,6,0,33,National,21.9,3.1,16.3,28.6
2011,-1,7,99,0,0,48,21,33,6,0,33,National,19.5,2.1,15.7,23.9
2011,-1,7,99,0,0,48,22,33,6,0,33,National,11.1,1.6,8.3,14.7
2011,-1,7,99,0,0,48,23,33,6,0,33,National,11.8,1.7,8.8,15.6
2011,-1,7,99,0,0,48,24,33,6,0,33,National,29.7,2.6,24.9,35
2011,-1,7,100,0,0,48,21,33,6,0,33,National,18.4,2,14.8,22.7
2011,-1,7,100,0,0,48,22,33,6,0,33,National,11,1.7,8,14.8
2011,-1,7,100,0,0,48,23,33,6,0,33,National,10.9,1.6,8,14.6
2011,-1,7,100,0,0,48,24,33,6,0,33,National,28.6,2.6,23.8,34
2012,-1,0,7,0,0,48,21,33,6,0,33,National,25.7,2.1,21.9,30
2012,-1,0,7,0,0,48,22,33,6,0,33,National,10.8,1.3,8.4,13.6
2012,-1,0,7,0,0,48,23,33,6,0,33,National,16.9,1.6,13.9,20.4
2012,-1,0,7,0,0,48,24,33,6,0,33,National,39.6,2.3,35.2,44.2
2012,-1,0,8,0,0,48,21,33,6,0,33,National,36.6,2.5,31.8,41.7
2012,-1,0,8,0,0,48,22,33,6,0,33,National,14.2,1.7,11.2,18
2012,-1,0,8,0,0,48,23,33,6,0,33,National,24.6,2,20.9,28.7
2012,-1,0,8,0,0,48,24,33,6,0,33,National,52,2.7,46.6,57.2
2012,-1,0,23,0,0,48,21,33,6,0,33,National,18.1,1.3,15.6,20.9
2012,-1,0,23,0,0,48,22,33,6,0,33,National,7.8,0.8,6.3,9.6
2012,-1,0,23,0,0,48,23,33,6,0,33,National,13.6,1,11.6,15.7
2012,-1,0,23,0,0,48,24,33,6,0,33,National,28.5,1.5,25.7,31.5
2012,-1,0,99,0,0,48,21,33,6,0,33,National,23.1,1.1,21,25.4
2012,-1,0,99,0,0,48,21,33,104,0,33,National,4.7,0.3,4.2,5.2
2012,-1,0,99,0,0,48,22,33,6,0,33,National,9.6,0.7,8.4,11
2012,-1,0,99,0,0,48,22,33,104,0,33,National,2,0.1,1.7,2.2
2012,-1,0,99,0,0,48,23,33,6,0,33,National,16.2,0.8,14.7,17.9
2012,-1,0,99,0,0,48,23,33,104,0,33,National,3.3,0.2,3,3.7
2012,-1,0,99,0,0,48,24,33,6,0,33,National,35.2,1.2,32.8,37.6
2012,-1,0,99,0,0,48,24,33,104,0,33,National,7.1,0.3,6.5,7.7
2012,-1,0,99,0,1,48,21,33,6,0,33,National,27.9,2.2,23.8,32.5
2012,-1,0,99,0,1,48,22,33,6,0,33,National,12.8,1.6,10,16.2
2012,-1,0,99,0,1,48,23,33,6,0,33,National,15.9,1.7,12.8,19.6
2012,-1,0,99,0,1,48,24,33,6,0,33,National,38.9,2.4,34.3,43.8
2012,-1,0,99,0,2,48,21,33,6,0,33,National,23.3,1.8,20,26.9
2012,-1,0,99,0,2,48,22,33,6,0,33,National,9.3,1.1,7.3,11.7
2012,-1,0,99,0,2,48,23,33,6,0,33,National,14.6,1.5,11.9,17.7
2012,-1,0,99,0,2,48,24,33,6,0,33,National,33.9,1.9,30.2,37.8
2012,-1,0,99,0,3,48,21,33,6,0,33,National,20.8,1.5,18.1,23.9
2012,-1,0,99,0,3,48,22,33,6,0,33,National,8.3,0.9,6.8,10.2
2012,-1,0,99,0,3,48,23,33,6,0,33,National,17.6,1.3,15.2,20.2
2012,-1,0,99,0,3,48,24,33,6,0,33,National,34.3,1.7,31,37.8
2012,-1,0,99,1,0,48,21,33,6,0,33,National,26.7,1.5,23.9,29.7
2012,-1,0,99,1,0,48,22,33,6,0,33,National,8.7,0.9,7.2,10.6
2012,-1,0,99,1,0,48,23,33,6,0,33,National,16.6,1.2,14.4,19.1
2012,-1,0,99,1,0,48,24,33,6,0,33,National,37.4,1.6,34.2,40.6
2012,-1,0,99,2,0,48,21,33,6,0,33,National,19.7,1.3,17.2,22.4
2012,-1,0,99,2,0,48,22,33,6,0,33,National,10.5,1,8.7,12.6
2012,-1,0,99,2,0,48,23,33,6,0,33,National,15.9,1,13.9,18.1
2012,-1,0,99,2,0,48,24,33,6,0,33,National,33.1,1.5,30.2,36.1
2012,-1,0,100,0,0,48,21,33,6,0,33,National,21.3,1.1,19.1,23.6
2012,-1,0,100,0,0,48,21,33,104,0,33,National,4.7,0.3,4.2,5.2
2012,-1,0,100,0,0,48,22,33,6,0,33,National,8.9,0.7,7.7,10.4
2012,-1,0,100,0,0,48,22,33,104,0,33,National,2,0.1,1.7,2.2
2012,-1,0,100,0,0,48,23,33,6,0,33,National,15.3,0.9,13.7,17
2012,-1,0,100,0,0,48,23,33,104,0,33,National,3.3,0.2,3,3.7
2012,-1,0,100,0,0,48,24,33,6,0,33,National,32.7,1.2,30.3,35.2
2012,-1,0,100,0,0,48,24,33,104,0,33,National,7.1,0.3,6.5,7.7
2012,-1,0,100,0,1,48,21,33,6,0,33,National,24.1,2.4,19.7,29.1
2012,-1,0,100,0,1,48,22,33,6,0,33,National,11.3,1.7,8.4,15
2012,-1,0,100,0,1,48,23,33,6,0,33,National,13.8,1.8,10.6,17.6
2012,-1,0,100,0,1,48,24,33,6,0,33,National,34.5,2.6,29.6,39.8
2012,-1,0,100,0,2,48,21,33,6,0,33,National,21.6,1.9,18.2,25.5
2012,-1,0,100,0,2,48,22,33,6,0,33,National,8.9,1.2,6.7,11.6
2012,-1,0,100,0,2,48,23,33,6,0,33,National,13.8,1.6,11,17.2
2012,-1,0,100,0,2,48,24,33,6,0,33,National,31.2,2,27.3,35.3
2012,-1,0,100,0,3,48,21,33,6,0,33,National,20.1,1.5,17.2,23.2
2012,-1,0,100,0,3,48,22,33,6,0,33,National,7.9,0.9,6.3,10
2012,-1,0,100,0,3,48,23,33,6,0,33,National,17.3,1.3,14.9,20
2012,-1,0,100,0,3,48,24,33,6,0,33,National,33.3,1.8,29.8,36.9
2012,-1,0,100,1,0,48,21,33,6,0,33,National,25.1,1.6,22.2,28.3
2012,-1,0,100,1,0,48,22,33,6,0,33,National,8,0.9,6.5,9.9
2012,-1,0,100,1,0,48,23,33,6,0,33,National,15.4,1.2,13.1,18
2012,-1,0,100,1,0,48,24,33,6,0,33,National,34.9,1.7,31.5,38.4
2012,-1,0,100,2,0,48,21,33,6,0,33,National,17.5,1.3,15.1,20.3
2012,-1,0,100,2,0,48,22,33,6,0,33,National,9.9,1.1,8,12.2
2012,-1,0,100,2,0,48,23,33,6,0,33,National,15.2,1.1,13.2,17.6
2012,-1,0,100,2,0,48,24,33,6,0,33,National,30.7,1.5,27.8,33.8
2012,-1,1,99,0,0,48,21,33,6,0,33,National,24.1,1.4,21.5,26.9
2012,-1,1,99,0,0,48,22,33,6,0,33,National,9.3,0.8,7.9,10.9
2012,-1,1,99,0,0,48,23,33,6,0,33,National,16.7,1,14.9,18.7
2012,-1,1,99,0,0,48,24,33,6,0,33,National,35.9,1.4,33.1,38.8
2012,-1,1,100,0,0,48,21,33,6,0,33,National,22.1,1.4,19.3,25
2012,-1,1,100,0,0,48,22,33,6,0,33,National,8.6,0.8,7.1,10.4
2012,-1,1,100,0,0,48,23,33,6,0,33,National,15.8,1.1,13.8,18
2012,-1,1,100,0,0,48,24,33,6,0,33,National,33.3,1.5,30.4,36.4
2012,-1,2,99,0,0,48,21,33,6,0,33,National,17.7,1.8,14.5,21.4
2012,-1,2,99,0,0,48,22,33,6,0,33,National,11.6,1.4,9.2,14.6
2012,-1,2,99,0,0,48,23,33,6,0,33,National,14.5,1.8,11.3,18.4
2012,-1,2,99,0,0,48,24,33,6,0,33,National,32.4,2.2,28.3,36.8
2012,-1,2,100,0,0,48,21,33,6,0,33,National,16.7,1.7,13.6,20.2
2012,-1,2,100,0,0,48,22,33,6,0,33,National,11.1,1.4,8.6,14.1
2012,-1,2,100,0,0,48,23,33,6,0,33,National,13.7,1.7,10.6,17.4
2012,-1,2,100,0,0,48,24,33,6,0,33,National,30.7,2.1,26.7,35.1
2012,-1,3,99,0,0,48,21,33,6,0,33,National,20.2,3.7,13.8,28.4
2012,-1,3,99,0,0,48,22,33,6,0,33,National,7.4,2.2,4.1,13.1
2012,-1,3,99,0,0,48,23,33,6,0,33,National,8.1,2.3,4.5,14
2012,-1,3,99,0,0,48,24,33,6,0,33,National,25.7,4.1,18.5,34.6
2012,-1,3,100,0,0,48,21,33,6,0,33,National,18.7,3.6,12.5,26.9
2012,-1,3,100,0,0,48,22,33,6,0,33,National,6.1,1.8,3.3,10.9
2012,-1,3,100,0,0,48,23,33,6,0,33,National,7.4,2.4,3.9,13.6
2012,-1,3,100,0,0,48,24,33,6,0,33,National,23.5,4,16.5,32.3
2012,-1,7,99,0,0,48,21,33,6,0,33,National,16.8,1.8,13.6,20.5
2012,-1,7,99,0,0,48,22,33,6,0,33,National,10.6,1.7,7.7,14.4
2012,-1,7,99,0,0,48,23,33,6,0,33,National,10.2,1.8,7.2,14.2
2012,-1,7,99,0,0,48,24,33,6,0,33,National,26.6,2.5,22,31.8
2012,-1,7,100,0,0,48,21,33,6,0,33,National,14.8,1.6,11.9,18.2
2012,-1,7,100,0,0,48,22,33,6,0,33,National,10.1,1.8,7.1,14.1
2012,-1,7,100,0,0,48,23,33,6,0,33,National,9.6,1.8,6.6,13.8
2012,-1,7,100,0,0,48,24,33,6,0,33,National,24.6,2.6,19.9,29.9
2013,-1,0,7,0,0,48,21,33,6,0,33,National,26.6,1.8,23.2,30.4
2013,-1,0,7,0,0,48,22,33,6,0,33,National,12,1.4,9.4,15.1
2013,-1,0,7,0,0,48,23,33,6,0,33,National,17.8,1.6,14.9,21
2013,-1,0,7,0,0,48,24,33,6,0,33,National,40.1,2.1,36.1,44.2
2013,-1,0,8,0,0,48,21,33,6,0,33,National,36.8,2.6,31.9,41.9
2013,-1,0,8,0,0,48,22,33,6,0,33,National,16.5,2,13,20.7
2013,-1,0,8,0,0,48,23,33,6,0,33,National,25.7,2.2,21.6,30.4
2013,-1,0,8,0,0,48,24,33,6,0,33,National,55.3,2.5,50.2,60.2
2013,-1,0,23,0,0,48,21,33,6,0,33,National,17,1.1,14.9,19.2
2013,-1,0,23,0,0,48,22,33,6,0,33,National,7.2,0.8,5.7,9
2013,-1,0,23,0,0,48,23,33,6,0,33,National,15.1,1.1,13.2,17.3
2013,-1,0,23,0,0,48,24,33,6,0,33,National,28.3,1.3,25.7,30.9
2013,-1,0,99,0,0,48,21,33,6,0,33,National,23,0.9,21.3,24.8
2013,-1,0,99,0,0,48,21,33,104,0,33,National,4.8,0.2,4.4,5.2
2013,-1,0,99,0,0,48,22,33,6,0,33,National,10.1,0.7,8.7,11.6
2013,-1,0,99,0,0,48,22,33,104,0,33,National,2.1,0.2,1.8,2.4
2013,-1,0,99,0,0,48,23,33,6,0,33,National,17.7,0.8,16.2,19.4
2013,-1,0,99,0,0,48,23,33,104,0,33,National,3.7,0.2,3.3,4.1
2013,-1,0,99,0,0,48,24,33,6,0,33,National,36.2,1,34.2,38.1
2013,-1,0,99,0,0,48,24,33,104,0,33,National,7.5,0.3,7,8
2013,-1,0,99,0,1,48,21,33,6,0,33,National,29.3,2,25.5,33.3
2013,-1,0,99,0,1,48,22,33,6,0,33,National,13.6,1.8,10.5,17.6
2013,-1,0,99,0,1,48,23,33,6,0,33,National,17.8,1.7,14.7,21.4
2013,-1,0,99,0,1,48,24,33,6,0,33,National,41.1,2.2,36.8,45.5
2013,-1,0,99,0,2,48,21,33,6,0,33,National,24.5,1.6,21.4,27.8
2013,-1,0,99,0,2,48,22,33,6,0,33,National,10.7,1.3,8.3,13.6
2013,-1,0,99,0,2,48,23,33,6,0,33,National,19,1.5,16.2,22.2
2013,-1,0,99,0,2,48,24,33,6,0,33,National,37.6,1.9,34,41.3
2013,-1,0,99,0,3,48,21,33,6,0,33,National,19.5,1.3,17,22.2
2013,-1,0,99,0,3,48,22,33,6,0,33,National,8,0.9,6.4,10
2013,-1,0,99,0,3,48,23,33,6,0,33,National,16.9,1.2,14.7,19.4
2013,-1,0,99,0,3,48,24,33,6,0,33,National,33.2,1.6,30.2,36.3
2013,-1,0,99,1,0,48,21,33,6,0,33,National,26,1.4,23.3,28.9
2013,-1,0,99,1,0,48,22,33,6,0,33,National,9.5,1,7.7,11.6
2013,-1,0,99,1,0,48,23,33,6,0,33,National,16.4,1.2,14.3,18.9
2013,-1,0,99,1,0,48,24,33,6,0,33,National,37.6,1.5,34.7,40.7
2013,-1,0,99,2,0,48,21,33,6,0,33,National,19.9,1.2,17.7,22.4
2013,-1,0,99,2,0,48,22,33,6,0,33,National,10.7,1.1,8.7,13
2013,-1,0,99,2,0,48,23,33,6,0,33,National,19,1.2,16.8,21.5
2013,-1,0,99,2,0,48,24,33,6,0,33,National,34.6,1.5,31.8,37.6
2013,-1,0,100,0,0,48,21,33,6,0,33,National,20.5,0.9,18.8,22.4
2013,-1,0,100,0,0,48,21,33,104,0,33,National,4.8,0.2,4.4,5.2
2013,-1,0,100,0,0,48,22,33,6,0,33,National,8.9,0.7,7.6,10.4
2013,-1,0,100,0,0,48,22,33,104,0,33,National,2.1,0.2,1.8,2.4
2013,-1,0,100,0,0,48,23,33,6,0,33,National,16.7,0.8,15.1,18.5
2013,-1,0,100,0,0,48,23,33,104,0,33,National,3.7,0.2,3.3,4.1
2013,-1,0,100,0,0,48,24,33,6,0,33,National,33,1.1,30.9,35.1
2013,-1,0,100,0,0,48,24,33,104,0,33,National,7.5,0.3,7,8
2013,-1,0,100,0,1,48,21,33,6,0,33,National,24,2.2,19.9,28.6
2013,-1,0,100,0,1,48,22,33,6,0,33,National,11.9,1.9,8.6,16.2
2013,-1,0,100,0,1,48,23,33,6,0,33,National,16.3,2,12.8,20.7
2013,-1,0,100,0,1,48,24,33,6,0,33,National,34.8,2.6,29.9,40.1
2013,-1,0,100,0,2,48,21,33,6,0,33,National,22.3,1.8,19,26
2013,-1,0,100,0,2,48,22,33,6,0,33,National,8.8,1.2,6.7,11.4
2013,-1,0,100,0,2,48,23,33,6,0,33,National,18.1,1.7,14.9,21.7
2013,-1,0,100,0,2,48,24,33,6,0,33,National,34.7,2.1,30.7,39
2013,-1,0,100,0,3,48,21,33,6,0,33,National,18.1,1.3,15.7,20.9
2013,-1,0,100,0,3,48,22,33,6,0,33,National,7.6,0.9,6,9.7
2013,-1,0,100,0,3,48,23,33,6,0,33,National,16.1,1.2,13.8,18.7
2013,-1,0,100,0,3,48,24,33,6,0,33,National,31.3,1.6,28.2,34.5
2013,-1,0,100,1,0,48,21,33,6,0,33,National,23.6,1.4,20.9,26.6
2013,-1,0,100,1,0,48,22,33,6,0,33,National,8.5,0.9,6.8,10.5
2013,-1,0,100,1,0,48,23,33,6,0,33,National,15.6,1.3,13.3,18.2
2013,-1,0,100,1,0,48,24,33,6,0,33,National,34.9,1.6,31.8,38.1
2013,-1,0,100,2,0,48,21,33,6,0,33,National,17.3,1.2,15.1,19.8
2013,-1,0,100,2,0,48,22,33,6,0,33,National,9.3,1.1,7.3,11.7
2013,-1,0,100,2,0,48,23,33,6,0,33,National,18,1.3,15.6,20.6
2013,-1,0,100,2,0,48,24,33,6,0,33,National,31,1.5,28.1,34.1
2013,-1,1,99,0,0,48,21,33,6,0,33,National,24.2,1.1,22.2,26.3
2013,-1,1,99,0,0,48,22,33,6,0,33,National,10.2,0.9,8.5,12.1
2013,-1,1,99,0,0,48,23,33,6,0,33,National,19.2,1,17.3,21.2
2013,-1,1,99,0,0,48,24,33,6,0,33,National,38,1.2,35.7,40.3
2013,-1,1,100,0,0,48,21,33,6,0,33,National,21.4,1.1,19.3,23.6
2013,-1,1,100,0,0,48,22,33,6,0,33,National,8.6,0.9,7,10.4
2013,-1,1,100,0,0,48,23,33,6,0,33,National,18.1,1.1,16.1,20.3
2013,-1,1,100,0,0,48,24,33,6,0,33,National,34.3,1.3,31.8,36.9
2013,-1,2,99,0,0,48,21,33,6,0,33,National,22.6,2,18.9,26.8
2013,-1,2,99,0,0,48,22,33,6,0,33,National,9.9,1.4,7.5,13
2013,-1,2,99,0,0,48,23,33,6,0,33,National,14.7,1.6,11.8,18.2
2013,-1,2,99,0,0,48,24,33,6,0,33,National,33.3,2.2,29.2,37.8
2013,-1,2,100,0,0,48,21,33,6,0,33,National,21.7,2,18.1,25.9
2013,-1,2,100,0,0,48,22,33,6,0,33,National,9.5,1.4,7,12.7
2013,-1,2,100,0,0,48,23,33,6,0,33,National,14.4,1.7,11.3,18.1
2013,-1,2,100,0,0,48,24,33,6,0,33,National,31.9,2.3,27.6,36.6
2013,-1,3,99,0,0,48,21,33,6,0,33,National,12.1,2.5,7.9,17.9
2013,-1,3,99,0,0,48,22,33,6,0,33,National,.,.,.,.
2013,-1,3,99,0,0,48,23,33,6,0,33,National,8.6,2.3,5,14.4
2013,-1,3,99,0,0,48,24,33,6,0,33,National,22.5,3.7,16,30.7
2013,-1,3,100,0,0,48,21,33,6,0,33,National,10.1,2.2,6.6,15.3
2013,-1,3,100,0,0,48,22,33,6,0,33,National,.,.,.,.
2013,-1,3,100,0,0,48,23,33,6,0,33,National,6.9,1.7,4.2,10.9
2013,-1,3,100,0,0,48,24,33,6,0,33,National,20,3.6,13.9,28
2013,-1,7,99,0,0,48,21,33,6,0,33,National,18.5,1.7,15.3,22.1
2013,-1,7,99,0,0,48,22,33,6,0,33,National,11.1,1.9,7.9,15.4
2013,-1,7,99,0,0,48,23,33,6,0,33,National,12.8,1.6,10,16.2
2013,-1,7,99,0,0,48,24,33,6,0,33,National,28.8,2.1,24.8,33.1
2013,-1,7,100,0,0,48,21,33,6,0,33,National,16.8,1.7,13.8,20.4
2013,-1,7,100,0,0,48,22,33,6,0,33,National,11,1.9,7.8,15.4
2013,-1,7,100,0,0,48,23,33,6,0,33,National,12.6,1.7,9.6,16.3
2013,-1,7,100,0,0,48,24,33,6,0,33,National,27.4,2.1,23.5,31.7
2014,-1,0,7,0,0,48,21,33,6,0,33,National,24.5,1.7,21.4,27.9
2014,-1,0,7,0,0,48,22,33,6,0,33,National,9.5,1.2,7.5,12.1
2014,-1,0,7,0,0,48,23,33,6,0,33,National,24.2,1.8,20.9,27.8
2014,-1,0,7,0,0,48,24,33,6,0,33,National,40.4,2,36.6,44.3
2014,-1,0,8,0,0,48,21,33,6,0,33,National,30.8,2.3,26.6,35.4
2014,-1,0,8,0,0,48,22,33,6,0,33,National,13.8,1.7,10.8,17.4
2014,-1,0,8,0,0,48,23,33,6,0,33,National,27.6,2.2,23.5,32.1
2014,-1,0,8,0,0,48,24,33,6,0,33,National,49.8,2.6,44.7,54.9
2014,-1,0,23,0,0,48,21,33,6,0,33,National,14.6,1.1,12.6,16.8
2014,-1,0,23,0,0,48,22,33,6,0,33,National,7,0.7,5.7,8.7
2014,-1,0,23,0,0,48,23,33,6,0,33,National,13.7,1.2,11.5,16.2
